id	patient_subgroup_a_id	patient_subgroup_b_id	relative_risk
983	35	1077	3.23807866201666
984	1077	35	3.41650013290359
985	35	1079	3.23807866201666
986	1079	35	15.4168567965384
987	1073	35	1.99655567852122
988	35	1082	3.23807866201666
989	1082	35	6.04134689544269
990	35	1083	6.47050479075842
991	1083	35	14.6312223647518
992	1085	35	3.70343344251641
993	1088	35	3.70343344251641
994	35	1091	1.55485528992067
995	35	1096	2.10111317759463
996	1092	35	3.70343344251641
997	35	1102	12.1165733848015
998	1102	35	4.74771587385301
999	35	1103	6.84917525117105
1000	1103	35	5.25648580709698
1001	35	1107	14.8477519913608
1002	1107	35	20.9676586779176
1003	35	1126	28.2639972565235
1004	1126	35	37.3162532592274
1005	35	1133	8.47994410395089
1006	1133	35	5.39411006335305
1007	35	1135	11.8726316185974
1008	1135	35	2.78396767299614
1009	35	1140	1.30952815127583
1010	35	1147	10.2913633981776
1011	1147	35	4.10105692103557
1012	35	1146	1.23391926431706
1013	1221	35	2.59306844084508
1014	35	1277	3.32756527864899
1015	1277	35	1.67006933122941
1016	35	1289	3.30479469929103
1017	1289	35	2.42353916257087
1018	39	37	1.00486359226733
1019	37	40	14.7223228566901
1020	40	37	7.84583173806739
1021	37	33	13.7570434847659
1022	33	37	9.66677750723606
1023	37	41	15.9180956604776
1024	41	37	17.597235673799
1025	37	45	2.9062882594834
1026	45	37	5.11396516496225
1027	50	37	3.17782771100652
1028	37	51	2.04250626469892
1029	51	37	38.411774628022
1030	53	37	2.76112475902527
1031	37	54	1.43428241183746
1032	54	37	4.28620161623267
1033	37	59	1.67294379685993
1034	59	37	1.75496427400597
1035	37	62	4.53909559474301
1036	62	37	3.35244041922973
1037	37	159	7.50145333573995
1038	159	37	3.10092014401265
1039	37	163	6.83186458998958
1040	163	37	1.99466989372586
1041	37	164	9.94954003846806
1042	164	37	3.85841305713771
1043	37	166	15.0102805548197
1044	166	37	5.1287974905497
1045	37	172	1.43428241183746
1046	37	174	5.73853259917775
1047	174	37	3.0194786036992
1048	37	176	15.9180956604776
1049	176	37	5.89409018827885
1050	37	179	3.58239794350092
1051	37	183	1.83528019771414
1052	37	184	4.17791192905075
1053	184	37	1.39929415274978
1054	37	185	1.35698541744422
1055	37	180	6.09902599778927
1056	180	37	2.25272385959993
1057	37	189	11.4559207378577
1058	189	37	3.75548502051134
1059	37	190	7.72200441703537
1060	190	37	2.49980261797847
1061	37	195	7.08050155719122
1062	195	37	2.30986354477541
1063	37	200	2.04250626469892
1064	200	37	1.23799350320498
1065	37	404	13.6530908444312
1066	404	37	3.72569629423586
1067	37	405	13.6530908444312
1068	405	37	5.49646989439027
1069	37	406	13.6530908444312
1070	406	37	4.94543550735997
1071	37	407	13.6530908444312
1072	407	37	5.04823654841868
1073	37	409	13.6530908444312
1074	409	37	5.59385808304273
1075	37	410	13.6530908444312
1076	410	37	4.1087429172728
1077	37	411	13.6530908444312
1078	411	37	5.43964786705204
1079	37	413	13.6530908444312
1080	413	37	3.57386682521062
1081	37	403	13.6530908444312
1082	403	37	7.04102197421211
1083	37	415	13.6530908444312
1084	415	37	6.32195282530149
1085	37	416	13.6530908444312
1086	416	37	4.32843428499965
1087	37	417	13.6530908444312
1088	417	37	3.92974433404409
1089	37	418	13.6530908444312
1090	418	37	4.30482650122302
1091	37	419	13.6530908444312
1092	419	37	3.91998574731059
1093	37	420	13.6530908444312
1094	420	37	5.4773977729895
1095	37	421	13.6530908444312
1096	421	37	5.73614697210272
1097	37	422	13.6530908444312
1098	422	37	6.21003471964581
1099	37	423	6.79070048601487
1100	423	37	2.48287264711406
1101	37	424	13.6530908444312
1102	424	37	5.08892260532996
1103	37	414	2.04250626469892
1104	37	426	13.6530908444312
1105	426	37	5.75706703393181
1106	37	427	13.6530908444312
1107	427	37	5.82075292106939
1108	37	428	6.79070048601487
1109	428	37	1.73997970789334
1110	37	429	13.6530908444312
1111	429	37	8.34359861820081
1112	37	430	13.6530908444312
1113	430	37	6.17360410894494
1114	37	431	13.6530908444312
1115	431	37	4.66070726840075
1116	37	432	13.6530908444312
1117	432	37	4.40083722534024
1118	37	434	13.6530908444312
1119	434	37	4.17392730129087
1120	37	435	13.6530908444312
1121	435	37	4.77345666082252
1122	37	425	13.6530908444312
1123	425	37	3.64820253925025
1124	37	437	13.6530908444312
1125	437	37	5.03214370707642
1126	37	438	6.79070048601487
1127	438	37	1.76342995310738
1128	37	439	13.6530908444312
1129	439	37	5.0161531427788
1130	37	441	13.6530908444312
1131	441	37	3.96428537530627
1132	37	442	2.04250626469892
1133	442	37	1.00824666381129
1134	37	443	13.6530908444312
1135	443	37	5.62375111133056
1136	37	445	13.6530908444312
1137	445	37	5.63378657970711
1138	37	446	13.6530908444312
1139	446	37	5.97497808945198
1140	37	448	13.6530908444312
1141	448	37	4.67450879526573
1142	37	465	13.6530908444312
1143	465	37	5.59881816563284
1144	37	521	2.04250626469892
1145	37	525	6.79070048601487
1146	525	37	1.23110423669965
1147	37	519	13.6530908444312
1148	519	37	2.28878299458064
1149	37	528	6.79070048601487
1150	528	37	1.49623990174756
1151	37	529	13.6530908444312
1152	529	37	5.12194670736062
1153	37	531	2.04250626469892
1154	37	532	12.8746387005909
1155	532	37	3.22462267811784
1156	37	533	2.04250626469892
1157	37	534	13.6530908444312
1158	534	37	2.82291621874839
1159	37	536	2.04250626469892
1160	37	539	13.6530908444312
1161	539	37	4.31070427158674
1162	37	540	13.6530908444312
1163	540	37	3.94447365668629
1164	37	541	6.79070048601487
1165	541	37	1.30911410736063
1166	37	543	13.6530908444312
1167	543	37	2.38563367888145
1168	692	37	1.62385014197503
1169	37	707	2.04250626469892
1170	707	37	8.78541245299167
1171	708	37	3.05825698355234
1172	725	37	1.30575182338972
1173	37	927	10.0202863474032
1174	927	37	2.66479592102998
1175	37	926	2.9430955374951
1176	926	37	1.29319033120754
1177	37	987	14.7223228566901
1178	987	37	10.4321332502435
1179	37	992	7.55595176344762
1180	992	37	5.03082878257278
1181	37	991	9.92581942823253
1182	991	37	6.26453571828057
1183	37	1017	6.79070048601487
1184	1017	37	1.91389594187556
1185	37	1018	13.6530908444312
1186	1018	37	3.21698761545938
1187	37	1020	6.79070048601487
1188	1020	37	2.47504499504716
1189	37	1015	6.79070048601487
1190	1015	37	1.82491739654154
1191	37	1022	13.6530908444312
1192	1022	37	5.0161531427788
1193	37	1024	13.6530908444312
1194	1024	37	5.43964786705204
1195	37	1025	6.79070048601487
1196	1025	37	2.56815495717634
1197	37	1027	13.6530908444312
1198	1027	37	3.54577016981473
1199	37	1028	13.6530908444312
1200	1028	37	4.34631074975198
1201	37	1029	6.79070048601487
1202	1029	37	2.27099436208257
1203	37	1050	5.09951274176024
1204	37	1075	1.27597943846988
1205	1075	37	17.8849537490955
1206	37	1102	2.26101741812756
1207	1102	37	3.52877791494818
1208	1274	37	1.36509529304061
1209	39	40	10.2042450153762
1210	40	39	3.93982352305797
1211	39	33	3.66986930674108
1212	33	39	1.87506656361748
1213	39	41	2.44225007839221
1214	41	39	1.95807490620857
1215	39	45	1.00486359226733
1216	45	39	1.28032014044141
1217	39	48	13.9409429061326
1218	48	39	29.0458491370586
1219	39	59	1.82283810080225
1220	59	39	1.38562106606876
1221	39	62	3.7478093834971
1222	62	39	2.00734627321672
1223	146	39	1.2941411658434
1224	39	159	7.09364055019557
1225	159	39	2.12509150898159
1226	39	164	1.97899079564236
1227	39	174	2.95746855569848
1228	174	39	1.13093735049626
1229	39	176	2.44225007839221
1230	39	183	8.79252685019119
1231	183	39	2.62011497161816
1232	39	184	5.61053208673236
1233	184	39	1.36060151013016
1234	39	185	6.26812224002152
1235	185	39	2.0511952486526
1236	39	180	6.5359994154936
1237	180	39	1.7485273608557
1238	39	189	1.55436871633603
1239	39	190	4.31826069025746
1240	190	39	1.01364037340299
1241	39	195	5.53927112896068
1242	195	39	1.3104974769435
1243	39	198	7.01684812179713
1244	198	39	2.75123339308562
1245	39	222	3.10567809424078
1246	222	39	15.1616425542001
1247	39	245	1.55436871633603
1248	245	39	1.90721536676054
1249	289	39	1.6720150311561
1250	39	295	1.3733306724891
1251	295	39	3.07780167507871
1252	39	323	1.97899079564236
1253	323	39	2.67521769360835
1254	39	344	1.00486359226733
1255	344	39	1.23572292537424
1256	39	345	4.35948870872449
1257	345	39	8.11811597494995
1258	39	377	7.01684812179713
1259	377	39	5.9439741770801
1260	39	381	4.38937372195611
1261	381	39	7.67925746521438
1262	39	384	4.48472760308774
1263	384	39	8.56223481965475
1264	386	39	2.19683104689596
1265	39	387	10.6578843014582
1266	387	39	9.61788533657495
1267	39	395	2.16714347701123
1268	395	39	3.13951555277997
1269	39	404	2.16714347701123
1270	39	405	2.16714347701123
1271	39	406	2.16714347701123
1272	39	409	2.16714347701123
1273	39	403	2.16714347701123
1274	39	419	2.16714347701123
1275	39	420	2.16714347701123
1276	39	421	2.16714347701123
1277	39	422	2.16714347701123
1278	39	424	2.16714347701123
1279	39	427	2.16714347701123
1280	39	429	2.16714347701123
1281	39	432	2.16714347701123
1282	39	425	2.16714347701123
1283	39	437	2.16714347701123
1284	39	439	2.16714347701123
1285	39	442	2.16714347701123
1286	39	443	7.01684812179713
1287	443	39	2.09438569303037
1288	39	448	2.16714347701123
1289	39	475	1.63189575535691
1290	475	39	1.43934246836869
1291	498	39	2.5719413296422
1292	39	583	14.925235015446
1293	583	39	17.2785532660389
1294	610	39	1.03250915413563
1295	39	662	1.3733306724891
1296	662	39	1.25970652227347
1297	39	664	2.16714347701123
1298	664	39	1.6614252962788
1299	39	666	2.16714347701123
1300	666	39	1.42386993676608
1301	39	674	4.48472760308774
1302	674	39	5.56305989159696
1303	689	39	16.2212499194535
1304	39	694	4.35948870872449
1305	694	39	3.04459281221879
1306	710	39	1.41675110210262
1307	39	721	10.0874463637887
1308	721	39	7.45577382488307
1309	39	923	1.97899079564236
1310	39	925	1.97899079564236
1311	39	927	1.94608524795562
1312	39	926	8.42583189279201
1313	926	39	2.60619683500198
1314	39	945	2.08878946764605
1315	945	39	1.27387383885117
1316	39	1018	2.16714347701123
1317	39	1020	2.16714347701123
1318	39	1028	2.16714347701123
1319	39	1029	2.16714347701123
1320	1077	39	1.76125101387285
1321	39	1091	21.9784467887594
1322	1091	39	11.0301887682898
1323	1098	39	1.00505129722477
1324	1099	39	1.05689018182075
1325	39	1100	19.8260800559334
1326	1100	39	46.0396232447037
1327	39	1102	1.55436871633603
1328	1102	39	1.75789432798633
1329	39	1126	1.97899079564236
1330	1126	39	7.29471846185674
1331	39	1133	2.0063794166235
1332	1133	39	3.67710194572469
1333	39	1135	2.72239684768079
1334	1135	39	1.83991566782154
1335	39	1154	5.10902857226564
1336	1154	39	2.90182366036818
1337	39	1161	2.16714347701123
1338	1161	39	1.81489581047052
1339	39	1165	5.76582488230367
1340	1165	39	5.76446607840964
1341	1170	39	1.16381456254632
1342	39	1171	17.5020466046815
1343	1171	39	12.9709824280595
1344	39	1172	13.5683518839773
1345	1172	39	10.3286600742281
1346	39	1215	2.16714347701123
1347	1215	39	1.95129887529796
1348	39	1290	1.07065281931213
1349	40	33	6.14120579213174
1350	33	40	8.12071009196061
1351	40	41	13.8778917699272
1352	41	40	28.6631112285927
1353	44	40	1.07142928966051
1354	40	45	1.35826966605102
1355	45	40	4.47944957758391
1356	52	40	1.85054281225384
1357	40	58	1.91063298438846
1358	58	40	3.89901051978127
1359	40	59	4.7350014132961
1360	59	40	9.30508493153283
1361	60	40	2.53589620117271
1362	61	40	3.49622124978617
1363	40	62	11.6547717333406
1364	62	40	16.1327568978778
1365	40	159	14.1160576412569
1366	159	40	11.1606307189259
1367	40	163	9.37964759495851
1368	163	40	5.1416761683595
1369	40	164	11.1846362961074
1370	164	40	8.15473629232125
1371	40	166	13.9071855309054
1372	166	40	9.10907455157085
1373	40	172	7.84670478772872
1374	172	40	5.98077811106389
1375	40	174	7.44367252973173
1376	174	40	7.34819854922243
1377	40	176	13.8778917699272
1378	176	40	9.81163280559992
1379	40	179	5.73528563834299
1380	179	40	2.2469826399074
1381	40	183	13.8487314834748
1382	183	40	10.8076096564374
1383	40	184	7.84670478772872
1384	184	40	4.92739277841136
1385	40	185	7.31616874984237
1386	185	40	6.20344989806715
1387	40	180	10.9596919125442
1388	180	40	7.60245987257941
1389	40	189	13.8778917699272
1390	189	40	8.69738473337262
1391	40	190	10.2087495059024
1392	190	40	6.20567761093437
1393	40	195	7.88203674624476
1394	195	40	4.82798477820177
1395	40	200	1.55585464070963
1396	200	40	1.76801481612135
1397	40	368	2.06004256982568
1398	368	40	1.42084448681422
1399	40	404	13.7908076899519
1400	404	40	7.10839119899356
1401	40	405	13.7908076899519
1402	405	40	10.3872688098925
1403	40	406	13.7908076899519
1404	406	40	9.37146372541823
1405	40	407	5.48106840354009
1406	407	40	3.80038613138198
1407	40	408	1.55585464070963
1408	40	409	5.48106840354009
1409	409	40	4.21091527695655
1410	40	410	5.48106840354009
1411	410	40	3.09340195714508
1412	40	411	13.7908076899519
1413	411	40	10.2826953204396
1414	40	413	5.48106840354009
1415	413	40	2.69084110863266
1416	40	403	5.48106840354009
1417	403	40	5.29955557621218
1418	40	415	5.48106840354009
1419	415	40	4.75866941536157
1420	40	416	13.7908076899519
1421	416	40	8.22933710153897
1422	40	417	5.48106840354009
1423	417	40	2.95868790158137
1424	40	418	13.7908076899519
1425	418	40	8.1855325416209
1426	40	419	13.7908076899519
1427	419	40	7.47031539819199
1428	40	420	13.7908076899519
1429	420	40	10.3521734660066
1430	40	421	13.7908076899519
1431	421	40	10.8279336617014
1432	40	422	5.48106840354009
1433	422	40	4.67447727413637
1434	40	423	5.48106840354009
1435	423	40	3.75833946621669
1436	40	424	13.7908076899519
1437	424	40	9.6363452490868
1438	40	414	13.7908076899519
1439	414	40	7.29344923856954
1440	40	426	5.48106840354009
1441	426	40	4.33370614436221
1442	40	427	5.48106840354009
1443	427	40	4.38161938471107
1444	40	428	5.48106840354009
1445	428	40	2.63420410650101
1446	40	429	1.55585464070963
1447	429	40	1.78201523330068
1448	40	430	5.48106840354009
1449	430	40	4.64707137444856
1450	40	431	5.48106840354009
1451	431	40	3.50877983687008
1452	40	432	5.48106840354009
1453	432	40	3.31322158119555
1454	40	434	5.48106840354009
1455	434	40	3.14245845599958
1456	40	435	5.48106840354009
1457	435	40	3.59362328215684
1458	40	425	5.48106840354009
1459	425	40	2.74679049145223
1460	40	437	13.7908076899519
1461	437	40	9.53156144777043
1462	40	438	13.7908076899519
1463	438	40	6.77269815227316
1464	40	439	13.7908076899519
1465	439	40	9.50204384305206
1466	40	441	13.7908076899519
1467	441	40	7.55275663710548
1468	40	442	5.48106840354009
1469	442	40	5.07341390925037
1470	40	443	13.7908076899519
1471	443	40	10.6213709945437
1472	40	445	5.48106840354009
1473	445	40	4.24095599781078
1474	40	446	13.7908076899519
1475	446	40	11.2663666706707
1476	40	448	13.7908076899519
1477	448	40	8.87058905992613
1478	40	465	5.48106840354009
1479	465	40	4.21464707214437
1480	40	521	5.48106840354009
1481	521	40	3.69411378611697
1482	40	525	13.7908076899519
1483	525	40	4.76429981153416
1484	40	519	13.7908076899519
1485	519	40	4.41189098648808
1486	40	528	1.55585464070963
1487	40	529	13.7908076899519
1488	529	40	9.69727127671574
1489	40	531	1.55585464070963
1490	40	532	13.8778917699272
1491	532	40	6.67344931722447
1492	40	533	1.55585464070963
1493	40	534	13.7908076899519
1494	534	40	5.41861481794885
1495	40	536	5.48106840354009
1496	536	40	2.10302815378048
1497	40	539	13.7908076899519
1498	539	40	8.1964395644986
1499	40	540	13.7908076899519
1500	540	40	7.51589084606217
1501	40	541	13.7908076899519
1502	541	40	5.05993611104276
1503	40	543	13.7908076899519
1504	543	40	4.59485625151766
1505	40	544	1.55585464070963
1506	40	694	1.55585464070963
1507	694	40	2.80889286784556
1508	711	40	5.10377521205519
1509	40	721	3.25175800416471
1510	721	40	6.20908640918891
1511	739	40	1.19337507209263
1512	40	743	5.48106840354009
1513	743	40	2.23129813259926
1514	40	927	10.8188461128102
1515	927	40	5.4205519009726
1516	40	926	7.69242885615078
1517	926	40	6.21152773356457
1518	40	973	3.10053969534746
1519	973	40	13.7339839504385
1520	40	987	13.8197037584174
1521	987	40	18.2439958337626
1522	40	992	13.8778917699272
1523	992	40	17.4347883500119
1524	40	991	8.42976674079747
1525	991	40	9.96822761052867
1526	40	1017	13.7908076899519
1527	1017	40	7.33687006028142
1528	40	1018	5.48106840354009
1529	1018	40	2.42222183168755
1530	40	1020	13.7908076899519
1531	1020	40	9.42904991262367
1532	40	1015	5.48106840354009
1533	1015	40	2.76274729597246
1534	40	1022	13.7908076899519
1535	1022	40	9.50204384305206
1536	40	1024	13.7908076899519
1537	1024	40	10.2826953204396
1538	40	1025	13.7908076899519
1539	1025	40	9.77452992584553
1540	40	1027	13.7908076899519
1541	1027	40	6.77269815227316
1542	40	1028	13.7908076899519
1543	1028	40	8.26250185808996
1544	40	1029	13.7908076899519
1545	1029	40	8.67032322169236
1546	40	1048	1.90764245100565
1547	40	1050	6.05305948463801
1548	1050	40	2.11512129906228
1549	40	1058	1.55585464070963
1550	40	1060	1.55585464070963
1551	40	1059	1.55585464070963
1552	40	1063	1.55585464070963
1553	40	1071	1.3308570253147
1554	1071	40	1.13670383531889
1555	40	1091	6.48036841614587
1556	1091	40	8.43852932540169
1557	40	1102	6.76657088084181
1558	1102	40	19.8408595486995
1559	40	1135	3.10053969534746
1560	1135	40	5.42294004255728
1561	33	41	7.34532238784366
1562	41	33	11.558786825737
1563	33	44	8.00000673504502
1564	44	33	35.9339774531972
1565	33	45	1.83126603119182
1566	45	33	4.57070693518927
1567	50	33	2.07423649519145
1568	52	33	1.23983306162933
1569	33	59	2.30893482637587
1570	59	33	3.43348982778966
1571	33	62	1.8168596616127
1572	62	33	1.90748292110236
1573	33	159	10.8576595726555
1574	159	33	6.34630823854465
1575	33	163	9.66677750723606
1576	163	33	3.99886837574894
1577	33	164	11.4579873285436
1578	164	33	6.30346499049295
1579	33	166	11.9948996854227
1580	166	33	5.82251739625847
1581	33	172	11.3932733345883
1582	172	33	6.5568588827071
1583	33	174	9.94500944722955
1584	174	33	7.40788012748799
1585	33	176	15.3876726972437
1586	176	33	8.09440058649174
1587	33	179	4.57991848748973
1588	179	33	1.35552708659981
1589	33	183	8.819162934577
1590	183	33	5.14629934220488
1591	33	184	4.40193598434479
1592	184	33	2.0888733818558
1593	33	185	9.29457254297256
1594	185	33	5.94734120921701
1595	33	180	10.2129563953496
1596	180	33	5.34208699637375
1597	33	189	12.1334896376559
1598	189	33	5.64345234738327
1599	33	190	10.4207795157644
